,Country,GDP per capita,Móvil,Internet,Banda Ancha,Year
15008,"Iran, Islamic Rep.",5520.31478213998,107.8997933,64.04397362,10.66014016,2017
15009,Iraq,4985.45287942996,88.98326332,49.35999889,11.42900974,2017
15010,Iceland,72010.1490316258,119.9878586,98.25520119,40.25921595,2017
15011,Israel,40774.1296073227,127.8529153,81.58118359,28.40906334,2017
15012,Italy,32326.6742113994,138.2337679,63.077347,27.33701213,2017
15013,Jamaica,5070.0995030616,105.8330321,55.07206705,8.186663599,2017
15014,Jordan,4231.51827999134,99.15637314,66.79031443,3.391889692,2017
15015,Japan,38891.0862716856,135.5186644,91.72654724,31.78948999,2017
15016,Kazakhstan,9247.58133129626,147.6397785,76.42674823,14.24832573,2017
15017,Kenya,1633.49121639293,85.25315693,17.82710021,0.574066994,2017
15018,Kyrgyz Republic,1242.76964282023,136.8066442,38.19903776,4.16840274,2017
15019,Cambodia,1385.26006616114,116.0128584,32.90027854,0.834715385,2017
15020,Kiribati,1640.57120522974,40.4027751,14.58181818,0.097233659,2017
15021,St. Kitts and Nevis,20384.7478810966,147.7144779,80.71019081,56.24363532,2017
15022,"Korea, Rep.",31616.8434004683,124.5854293,95.06942188,41.48220183,2017
15023,Kuwait,29759.4674745278,176.0024349,97.99998933,2.90227137,2017
15024,Latin America & Caribbean (excluding high income),8744.99517157635,106.7109372,61.92296971,11.9099356735317,2017
15025,Lao PDR,2455.21155944893,53.38406897,25.51043508,0.391440572,2017
15026,Lebanon,7819.60467019649,64.50864324,78.18077489,,2017
15027,Liberia,721.085044013216,56.56895266,16.3,0.191398712,2017
15028,Libya,5756.69932474775,91.4792962,21.75892062,4.832295048,2017
15029,St. Lucia,11034.6298496557,97.64581054,50.81524478,17.58900052,2017
15030,Latin America & Caribbean,9188.21002991857,106.4822384,62.72258787,12.0880022141618,2017
15031,Least developed countries: UN classification,1039.59740217397,68.39803809,15.74614006,1.0672391518276,2017
15032,Low income,665.30245405068,53.42289731,14.14459396,0.410637798155857,2017
15033,Liechtenstein,171253.964253797,122.7566138,99.54661245,42.9973545,2017
15034,Sri Lanka,4077.04384087488,133.4676273,21.3,5.776704617,2017
15035,Lower middle income,2268.42416744568,97.78387423,25.71424291,2.59532113900779,2017
15036,Low & middle income,4705.59640637953,98.78996764,38.57909512,10.05023690887,2017
15037,Lesotho,1102.94441037887,113.8305187,39.0,0.230500676,2017
15038,Late-demographic dividend,8992.62476862399,113.1700414,59.0603247,22.8879254211594,2017
15039,Lithuania,16843.699654691,153.2757272,77.61525651,28.072154,2017
15040,Luxembourg,109921.031443585,134.1420148,97.36296032,36.25551182,2017
15041,Latvia,15656.3474910518,126.2941822,80.114077,26.97057091,2017
15042,"Macao SAR, China",81019.4737666593,328.7904463,83.17408907,29.8754387,2017
15043,St. Martin (French part),,,,,2017
15044,Morocco,3035.45443323105,123.4247246,61.76221201,3.87526241,2017
15045,Monaco,167517.059727856,85.89810377,97.05297684,50.16149198,2017
15046,Moldova,3509.69345025814,92.28905501,76.12451989,14.39348481,2017
15047,Madagascar,515.293323373233,34.14284,,0.098011334,2017
15048,Maldives,9577.34694587865,181.3288423,63.18566588,7.359760839,2017
15049,Middle East & North Africa,7309.14272039007,107.5444544,56.85635247,9.02629470044696,2017
15050,Mexico,9287.84958732302,91.62670695,63.85224909,13.62465667,2017
15051,Marshall Islands,3672.57678328424,27.55864825,38.70116262,1.722415516,2017
15052,Middle income,5143.3224741972,103.686204,40.51826832,10.9672242229846,2017
15053,North Macedonia,5450.4928808666,96.44629481,74.51682418,19.03437855,2017
15054,Mali,830.021515346886,119.0233265,15.6,0.08318735,2017
15055,Malta,28250.6977747589,138.093955,81.01191108,41.40313701,2017
15056,Myanmar,1151.11446155062,89.81715795,23.62108195,0.208995367,2017
15057,Middle East & North Africa (excluding high income),3676.93134292149,101.5578505,50.87472175,7.11852184590447,2017
15058,Montenegro,7784.06528996557,166.4651995,71.27233254,21.89835921,2017
15059,Mongolia,3687.10000337811,124.805205,23.71426517,9.155831518,2017
15060,Northern Mariana Islands,27584.7435149329,,,,2017
15061,Mozambique,461.415094120589,41.45170351,7.8,0.215159207,2017
15062,Mauritania,1587.61126325063,95.13345958,20.80096366,0.295079824,2017
15063,Mauritius,10484.9083620411,145.4726338,55.4032403,19.45434516,2017
15064,Malawi,506.137294436399,43.98651266,13.78216439,0.061210413,2017
15065,Malaysia,10259.3048064811,136.1163217,80.14047901,8.641152836,2017
15066,North America,58605.3442919246,119.3097481,87.8276295,33.7533565678014,2017
15067,Namibia,5367.11467444788,111.552451,36.83740647,2.737788085,2017
15068,New Caledonia,33976.5555540689,,82.0058408,,2017
15069,Niger,517.771572271371,40.63849996,10.22431156,0.040041881,2017
15070,Nigeria,1968.56539847444,75.92482161,28.0,0.058066808,2017
15071,Nicaragua,2159.15671369193,128.1139122,27.86304001,3.290979923,2017
15072,Netherlands,48554.9922761756,120.6250011,93.19727891,42.82610536,2017
15073,Norway,75496.7540581998,107.9930692,96.3576013,40.88156583,2017
15074,Nepal,1048.45375534427,130.629366,21.40351043,1.821053846,2017
15075,Nauru,10339.385479551,94.58053533,62.38512451,,2017
15076,New Zealand,42992.8952738896,136.1113084,90.81109307,33.66628144,2017
15077,OECD members,37407.2643344896,118.7083128,81.46425192,30.3115804662045,2017
15078,Oman,17329.1854626719,148.8216278,80.18563573,7.478169402,2017
15079,Other small states,13201.5186944606,120.3734568,54.61990839,7.28196739159783,2017
15080,Pakistan,1464.9261954181,69.51482483,13.78,1.114926298,2017
15081,Panama,15146.4085115348,128.5729731,59.9506309,10.74233783,2017
15082,Peru,6710.50760214164,123.7597545,50.45041218,7.347014075,2017
15083,Philippines,3123.24564174845,114.0711091,,3.232097044,2017
15084,Palau,16019.9898927509,,,,2017
15085,Papua New Guinea,2695.24900855956,47.61771578,11.20919659,0.213319782,2017
15086,Poland,13864.6817579973,132.9502666,75.98536595,20.10623879,2017
15087,Pre-demographic dividend,1407.09692915787,69.48616093,20.62150756,0.78668493659093,2017
15088,Puerto Rico,31108.7605697675,107.1352326,68.74077314,20.86430083,2017
15089,"Korea, Dem. People's Rep.",,14.98240747,,,2017
15090,Portugal,21437.3475036794,114.341985,73.79121395,34.74392398,2017
15091,Paraguay,5678.8699722,108.7550409,61.07575622,4.226902892,2017
15092,West Bank and Gaza,3620.36048715937,84.17979591,63.3,7.580678152,2017
15093,Pacific island small states,4220.25656123686,85.87296459,32.72766762,1.10784356084584,2017
15094,Post-demographic dividend,43033.4407976666,122.8739743,84.40820585,33.7806876089448,2017
15095,French Polynesia,,104.2509652,72.70389531,20.89227894,2017
15096,Qatar,59124.8672712073,146.3838592,97.38884917,9.415985742,2017
15097,Romania,10807.0091671993,113.9718904,63.74728218,24.19256894,2017
15098,Russian Federation,10720.3326583505,156.187408,76.00813853,21.37237509,2017
15099,Rwanda,772.316989145919,73.61026382,21.76763262,0.181788422,2017
15100,South Asia,1867.44396793317,86.70407676,17.05839835,1.63233254834408,2017
15101,Saudi Arabia,20802.4663134648,121.4789509,94.17559961,20.0998611,2017
15102,Sudan,1011.5212160524,70.18317784,,0.074850422,2017
15103,Senegal,1361.70197218375,102.1986069,29.64312367,0.725030327,2017
15104,Singapore,61176.4563611565,146.8437245,84.45226789,25.85300281,2017
15105,Solomon Islands,2332.84421585545,73.1607653,11.92422906,0.183322092,2017
15106,Sierra Leone,496.682294873131,88.46989546,13.23693043,,2017
15107,El Salvador,3910.25440332717,148.3697097,33.8207289,7.06409047,2017
15108,San Marino,45399.0290605549,112.856761,60.18230126,31.18410502,2017
15109,Somalia,384.463401435243,48.79644016,2.004048698,0.67173074,2017
15110,Serbia,6292.54362926707,123.1427546,70.33083553,21.14926578,2017
15111,Sub-Saharan Africa (excluding high income),1588.05970444351,72.85855217,22.30424916,0.41682076665876,2017
15112,South Sudan,,25.56130126,7.977428907,0.001833052,2017
15113,Sub-Saharan Africa,1589.37001328992,72.86779199,22.30807592,0.418308035451903,2017
15114,Small states,12032.933965063,116.8089413,54.16494845,8.20375813958183,2017
15115,Sao Tome and Principe,1813.80743359704,84.00397897,29.9312292,0.714185688,2017
15116,Suriname,6295.56056173578,139.5050973,48.94517397,12.48334782,2017
15117,Slovak Republic,17494.7287902036,130.6513152,81.62566752,25.78518328,2017
15118,Slovenia,23455.9447259222,117.6641813,78.88542636,28.9839019,2017
15119,Sweden,53791.5087298403,126.3951989,93.00626697,38.91850051,2017
15120,Eswatini,3914.41848379603,93.52732251,,0.711234392,2017
15121,Sint Maarten (Dutch part),29369.0568278169,,,,2017
15122,Seychelles,15945.2649266263,173.49665,58.76981124,15.78647141,2017
15123,Syrian Arab Republic,942.518915865706,89.99935539,34.25340193,8.324150701,2017
15124,Turks and Caicos Islands,27545.1287854295,,,,2017
15125,Chad,665.948884859102,42.40996705,6.49999812,0.002204205,2017
15126,East Asia & Pacific (IDA & IBRD countries),7210.91699438358,115.0861391,50.51336023,20.5377498949973,2017
15127,Europe & Central Asia (IDA & IBRD countries),8562.50740041241,127.0663729,67.03718872,17.4429723106541,2017
15128,Togo,830.745276651438,78.84556082,12.36022497,0.656623637,2017
15129,Thailand,6593.81835157138,175.5964942,52.89192934,11.85959043,2017
15130,Tajikistan,848.672379903239,111.5281656,21.96,0.067565528,2017
15131,Turkmenistan,6587.09260439788,162.8611033,21.25099741,0.086840729,2017
15132,Latin America & the Caribbean (IDA & IBRD countries),9037.22154892314,107.6788725,62.76434284,12.2348078075262,2017
15133,Timor-Leste,1299.49463507231,125.2052269,27.49273173,0.052764591,2017
15134,Middle East & North Africa (IDA & IBRD countries),3677.60855157959,101.7795385,50.71621522,7.1125161656875,2017
15135,Tonga,4513.4325306349,105.8236436,41.24872764,2.941234142,2017
15136,South Asia (IDA & IBRD),1867.44396793317,86.70407676,17.05839835,1.63233254834408,2017
15137,Sub-Saharan Africa (IDA & IBRD countries),1589.37001328992,72.86779199,22.30807592,0.418308035451903,2017
15138,Trinidad and Tobago,16173.7400502023,146.7160721,77.32605293,23.60997616,2017
15139,Tunisia,3687.77746085503,125.3697596,55.50015506,7.012629529,2017
15140,Turkey,10589.667724687,95.91170472,64.68461768,14.70097003,2017
15141,Tuvalu,3574.06528751804,70.36059807,49.31833862,3.957783641,2017
15142,Tanzania,1004.90658838695,73.09478999,15.99999943,1.39674582,2017
15143,Uganda,746.830752928351,60.60467775,,,2017
15144,Ukraine,2638.3260548504,131.3565115,58.88947945,12.35354321,2017
15145,Upper middle income,8846.47638579569,111.2020779,58.75549684,21.638799139702,2017
15146,Uruguay,18690.8938401411,148.3299827,70.3223544,27.73874257,2017
15147,United States,60109.6557260477,123.0448345,87.27488917,33.28362773,2017
15148,Uzbekistan,1916.76464246779,75.92497884,48.69999885,10.38871194,2017
15149,St. Vincent and the Grenadines,7213.02585706279,105.4786164,65.56,17.54850811,2017
15150,"Venezuela, RB",,83.30482214,,8.869417291,2017
15151,British Virgin Islands,,148.9096257,77.70426829,16.91517057,2017
15152,Virgin Islands (U.S.),35365.0693039774,,64.3774943,,2017
15153,Vietnam,2365.52161506114,126.8661299,58.14,11.91316998,2017
15154,Vanuatu,3082.47508309466,79.86270183,25.71978784,,2017
15155,World,10798.15276503,102.86938,46.31676403,13.7598600044749,2017
15156,Samoa,4258.97876710344,63.58317294,33.61093932,0.866128834,2017
15157,Kosovo,4009.38098680368,,83.89359681,,2017
15158,"Yemen, Rep.",964.264810541189,55.17502377,26.71835477,1.325692112,2017
15159,South Africa,6690.93984735096,155.2323957,56.16739447,1.970169807,2017
15160,Zambia,1535.19657398198,79.73690961,,0.213082084,2017
15161,Zimbabwe,1235.18903192064,98.98507333,24.4,1.315693816,2017
15162,Aruba,30253.2793580195,,,,2018
15163,Africa Eastern and Southern,1574.97864775317,72.88858292,23.65736605,0.696897405090322,2018
15164,Afghanistan,485.668418729808,59.12084823,,0.043040552,2018
15165,Africa Western and Central,1704.1396025899,94.21880758,29.74167898,0.274411765822325,2018
15166,Angola,3289.64399476678,43.13051888,35.0,0.355604536,2018
15167,Albania,5287.66369446913,94.17699827,65.4,12.55565885,2018
15168,Andorra,41791.9698372411,107.2825494,,46.31197569,2018
15169,Arab World,6504.14849275027,99.48647313,,7.68261079723202,2018
15170,United Arab Emirates,43839.3244866903,208.5048332,98.45000178,31.40460882,2018
15171,Argentina,11795.1593866287,132.0931513,,19.10152239,2018
15172,Armenia,4220.54032079145,121.259018,68.24505226,11.7709355,2018
15173,American Samoa,11521.6097798453,,,,2018
15174,Antigua and Barbuda,16679.5916624545,,,,2018
15175,Australia,57180.7794001614,111.012255,,33.8471546,2018
15176,Austria,51461.4332150082,123.5352681,87.47913723,28.35440316,2018
15177,Azerbaijan,4739.84171028393,103.9214187,79.79999549,19.00503511,2018
15178,Burundi,238.783467020173,56.53470747,5.0,0.03521135,2018
15179,Belgium,47519.5530968943,99.69668646,88.647343,39.21686286,2018
15180,Benin,1241.82529800958,82.38429039,26.0,0.235384383,2018
15181,Burkina Faso,804.500537821516,97.91227142,14.0,0.069959364,2018
15182,Bangladesh,1698.13208078712,100.2447125,11.5,4.990118524,2018
15183,Bulgaria,9446.70077185518,118.9396801,64.78201069,27.0001679,2018
15184,Bahrain,24085.955988096,133.3409369,98.64467258,8.04844512,2018
15185,"Bahamas, The",33290.028135413,100.7960854,,21.05814535,2018
15186,Bosnia and Herzegovina,6070.34908129292,104.1256346,70.12013504,21.55180998,2018
15187,Belarus,6360.06247301284,122.925228,79.12988669,33.86912852,2018
15188,Belize,5001.42215663433,64.29904639,,6.436926836,2018
15189,Bermuda,113023.185594268,,,,2018
15190,Bolivia,3548.59078021377,100.8164084,44.2861422,4.4401541,2018
15191,Brazil,9151.38173161536,99.9717023,70.43428254,14.91053848,2018
15192,Barbados,17745.2553725928,114.8914496,,31.16790689,2018
15193,Brunei Darussalam,31628.4762566009,131.9342228,95.0,11.52826701,2018
15194,Bhutan,3243.47743748718,93.26155771,,1.43188916,2018
15195,Botswana,7503.8785883646,150.0055899,58.0,1.776521383,2018
15196,Central African Republic,475.953813864813,27.41449024,,0.013029405,2018
15197,Canada,46548.5203600809,89.57894095,94.64,38.96365923,2018
15198,Central Europe and the Baltics,16045.9536352205,121.5817237,75.98213727,25.4918315630701,2018
15199,Switzerland,86388.4049527184,126.5434466,91.8,45.55542119,2018
15200,Channel Islands,,,,,2018
15201,Chile,15888.144355397,134.4373213,,17.35736146,2018
15202,China,9905.34200389253,115.5258122,59.2,28.53518942,2018
15203,Cote d'Ivoire,2314.05095836881,134.8579514,37.54653613,0.701728773,2018
15204,Cameroon,1585.24053445546,73.19019901,29.7,1.569673259,2018
15205,"Congo, Dem. Rep.",560.807358238634,43.38221502,11.7,0.005495545,2018
15206,"Congo, Rep.",2606.6153307839,95.34053637,,,2018
15207,Colombia,6729.58333198168,129.9086097,64.12637682,13.44825224,2018
15208,Comoros,1428.29046324322,59.94110452,,0.183943234,2018
15209,Cabo Verde,3616.46453749713,112.2407207,59.5,2.879358255,2018
15210,Costa Rica,12485.423896168,169.9306983,73.47972844,16.69754679,2018
15211,Caribbean small states,10234.2111791244,110.973817,,15.7317121873386,2018
15212,Cuba,8824.19400843842,47.39153727,62.67892362,0.871730745,2018
15213,Curacao,19630.8934873019,114.5239383,,31.84968541,2018
15214,Cayman Islands,86059.7392168454,,,,2018
15215,Cyprus,29334.1109348657,137.0450965,84.43358252,35.78741866,2018
15216,Czech Republic,23419.7356136502,119.1135078,80.68816754,30.21688169,2018
15217,Germany,47950.1808142041,129.3242137,87.03711209,41.08544014,2018
15218,Djibouti,3141.86171059002,41.19590415,58.0,2.660067597,2018
15219,Dominica,7687.46296348005,105.7884817,,16.07539267,2018
15220,Denmark,61591.9288698958,125.4530064,97.31920437,44.0863778,2018
15221,Dominican Republic,8050.64407623416,84.10208352,74.82204836,8.098377541,2018
15222,Algeria,4142.01855842917,111.6647921,49.03846808,7.262935415,2018
15223,East Asia & Pacific (excluding high income),7924.23430084574,120.239349,57.33565418,21.4051561628705,2018
15224,Early-demographic dividend,3452.37858465588,97.03161016,31.56277858,4.22484932413473,2018
15225,East Asia & Pacific,11297.6018024587,122.1766201,60.83143292,22.7106540803779,2018
15226,Europe & Central Asia (excluding high income),8213.36006618727,126.1438707,73.06212199,18.7006285658394,2018
15227,Europe & Central Asia,25290.3314474501,123.6434334,79.17670014,28.3496457320101,2018
15228,Ecuador,6295.93466163992,92.32327021,,11.43506241,2018
15229,"Egypt, Arab Rep.",2537.12518504712,95.28659682,46.92433677,6.730521069,2018
15230,Euro area,40038.1871666259,122.5434353,82.98396015,36.9782027898114,2018
15231,Eritrea,,,,,2018
15232,Spain,30349.7520984361,115.9942148,86.10723553,32.50380176,2018
15233,Estonia,23052.3012559586,145.4384241,89.35700777,33.34842621,2018
15234,Ethiopia,771.524866349431,,22.0,,2018
15235,European Union,35737.3012495528,122.0799028,81.73837314,34.7328828004888,2018
15236,Fragile and conflict affected situations,1770.23105809572,76.22099906,,1.76423636753058,2018
15237,Finland,49964.4999098426,129.4685668,88.88996,31.45271337,2018
15238,Fiji,6317.41372015123,,,1.475184016,2018
15239,France,41572.4850099629,108.357357,82.04318678,44.77576734,2018
15240,Faroe Islands,62918.1461936121,117.1041508,,37.48891684,2018
15241,"Micronesia, Fed. Sts.",3568.291015625,,,,2018
15242,Gabon,7959.00726736376,138.2809687,59.6,0.996095363,2018
15243,United Kingdom,43646.9519711493,117.499287,90.69200899,39.59851528,2018
15244,Georgia,4722.78778321766,136.380667,62.7179082,21.53768403,2018
15245,Ghana,2260.86056729337,137.5171658,43.0,0.205824537,2018
15246,Gibraltar,,121.7302331,,56.28744291,2018
15247,Guinea,955.111281136711,96.76749212,21.83002304,0.009770995,2018
15248,"Gambia, The",732.720727318856,139.5290282,40.0,0.194421809,2018
15249,Guinea-Bissau,802.767385116156,78.9888828,22.0,0.064237212,2018
